,fecha,periodo,valor
1438,2027-03-01,23,2565.823996186111
1439,2027-03-01,24,2489.252865882309
1440,2027-03-02,1,2396.211698389081
1441,2027-03-02,2,2316.099243458006
1442,2027-03-02,3,2248.807545076089
1443,2027-03-02,4,2182.5111792967873
1444,2027-03-02,5,2119.755301027536
1445,2027-03-02,6,2039.902790037755
1446,2027-03-02,7,1921.0433302667261
1447,2027-03-02,8,1905.827951478198
1448,2027-03-02,9,1886.789047499529
1449,2027-03-02,10,1882.646778862571
1450,2027-03-02,11,1911.565844989853
1451,2027-03-02,12,1996.0343581421919
1452,2027-03-02,13,2044.82575139951
1453,2027-03-02,14,2143.767372629246
1454,2027-03-02,15,2295.170429547819
1455,2027-03-02,16,2316.869114683942
1456,2027-03-02,17,2332.414639324274
1457,2027-03-02,18,2309.824968343048
1458,2027-03-02,19,2565.784991584518
1459,2027-03-02,20,2628.803939875041
1460,2027-03-02,21,2708.965655912183
1461,2027-03-02,22,2595.189844041495
1462,2027-03-02,23,2594.144677739712
1463,2027-03-02,24,2513.657222659156
1464,2027-03-03,1,2410.816153564241
1465,2027-03-03,2,2336.697234338238
1466,2027-03-03,3,2276.702478832516
1467,2027-03-03,4,2208.858477925514
1468,2027-03-03,5,2138.980910045033
1469,2027-03-03,6,2064.40851458051
1470,2027-03-03,7,1926.528291530366
1471,2027-03-03,8,1918.5660312739028
1472,2027-03-03,9,1894.183074657418
1473,2027-03-03,10,1889.9640381545692
1474,2027-03-03,11,1923.3439112474002
1475,2027-03-03,12,1983.728616465567
1476,2027-03-03,13,2039.146636997584
1477,2027-03-03,14,2179.552503898831
1478,2027-03-03,15,2318.717582168209
1479,2027-03-03,16,2333.368867950147
1480,2027-03-03,17,2341.151880845786
1481,2027-03-03,18,2296.280607939473
1482,2027-03-03,19,2570.151877383586
1483,2027-03-03,20,2639.867707829505
1484,2027-03-03,21,2694.450753808801
1485,2027-03-03,22,2577.394839262705
1486,2027-03-03,23,2578.529192705142
1487,2027-03-03,24,2498.278989976475
1488,2027-03-04,1,2423.6302181437723
1489,2027-03-04,2,2341.1075130592753
1490,2027-03-04,3,2274.636991518611
1491,2027-03-04,4,2213.305147003278
1492,2027-03-04,5,2150.673463858851
1493,2027-03-04,6,2066.7266016604717
1494,2027-03-04,7,1931.6090032723841
1495,2027-03-04,8,1897.567672447534
1496,2027-03-04,9,1859.8566228440882
1497,2027-03-04,10,1866.2049071784709
1498,2027-03-04,11,1915.1357912459011
1499,2027-03-04,12,2002.524725235478
1500,2027-03-04,13,2054.329859447602
1501,2027-03-04,14,2184.061784304289
1502,2027-03-04,15,2319.064758018036
1503,2027-03-04,16,2352.239105586846
1504,2027-03-04,17,2382.011115565609
1505,2027-03-04,18,2337.801980948262
1506,2027-03-04,19,2606.611757730126
1507,2027-03-04,20,2670.888355647564
1508,2027-03-04,21,2736.3636587590768
1509,2027-03-04,22,2619.543886071261
1510,2027-03-04,23,2624.736228679275
1511,2027-03-04,24,2541.102451115489
1512,2027-03-05,1,2434.889289508924
1513,2027-03-05,2,2346.121990477128
1514,2027-03-05,3,2281.440872115515
1515,2027-03-05,4,2217.095551643526
1516,2027-03-05,5,2156.281697385414
1517,2027-03-05,6,2074.611893055726
1518,2027-03-05,7,1948.998204014733
1519,2027-03-05,8,1934.862468360752
1520,2027-03-05,9,1905.34827761094
1521,2027-03-05,10,1919.993151748103
1522,2027-03-05,11,1949.1381550237238
1523,2027-03-05,12,2020.2903529991431
1524,2027-03-05,13,2074.190734324654
1525,2027-03-05,14,2210.495374093576
1526,2027-03-05,15,2319.454719378533
1527,2027-03-05,16,2358.426506851261
1528,2027-03-05,17,2379.530569192403
1529,2027-03-05,18,2325.54815131837
1530,2027-03-05,19,2591.371206110943
1531,2027-03-05,20,2648.64394506501
1532,2027-03-05,21,2701.638662757255
1533,2027-03-05,22,2589.00689109536
1534,2027-03-05,23,2595.027819665883
1535,2027-03-05,24,2527.447037213178
1536,2027-03-06,1,2438.900330831826
1537,2027-03-06,2,2355.937653074212
1538,2027-03-06,3,2296.493747155137
1539,2027-03-06,4,2230.0021986334978
1540,2027-03-06,5,2172.0330902775922
1541,2027-03-06,6,2112.129569286494
1542,2027-03-06,7,2001.1441292982079
1543,2027-03-06,8,1932.513799907574
1544,2027-03-06,9,1864.370412622399
1545,2027-03-06,10,1868.998783388975
1546,2027-03-06,11,1895.820650642862
1547,2027-03-06,12,1959.9458681921
1548,2027-03-06,13,1989.22025024015
1549,2027-03-06,14,2076.556057045967
1550,2027-03-06,15,2153.584641457164
1551,2027-03-06,16,2183.2775533194363
1552,2027-03-06,17,2236.588705839057
1553,2027-03-06,18,2251.786024869241
1554,2027-03-06,19,2533.007153234973
1555,2027-03-06,20,2577.1084877378353
1556,2027-03-06,21,2597.967656862559
1557,2027-03-06,22,2458.984653111077
1558,2027-03-06,23,2484.719717385081
1559,2027-03-06,24,2456.73327215103
1560,2027-03-07,1,2373.047230759734
1561,2027-03-07,2,2304.329525862665
1562,2027-03-07,3,2245.2202645969082
1563,2027-03-07,4,2198.297127745894
1564,2027-03-07,5,2153.934281378163
1565,2027-03-07,6,2091.3266928856237
1566,2027-03-07,7,1956.648859894842
1567,2027-03-07,8,1850.70734522955
1568,2027-03-07,9,1728.875018551495
1569,2027-03-07,10,1692.5253230818898
1570,2027-03-07,11,1690.275411370093
1571,2027-03-07,12,1750.41595983019
1572,2027-03-07,13,1858.09483584156
1573,2027-03-07,14,1933.727265554218
1574,2027-03-07,15,2019.1870525988688
1575,2027-03-07,16,2027.0181076332901
1576,2027-03-07,17,2094.404541890849
1577,2027-03-07,18,2128.645868778174
1578,2027-03-07,19,2449.313046591199
1579,2027-03-07,20,2498.312161568452
1580,2027-03-07,21,2568.5939124185743
1581,2027-03-07,22,2480.645536695965
1582,2027-03-07,23,2495.761996446879
1583,2027-03-07,24,2433.355982049575
1584,2027-03-08,1,2394.4458181293658
1585,2027-03-08,2,2322.047572110673
1586,2027-03-08,3,2261.579167078171
1587,2027-03-08,4,2202.290828213985
1588,2027-03-08,5,2149.115329955289
1589,2027-03-08,6,2079.99724441309
1590,2027-03-08,7,1949.020375623417
1591,2027-03-08,8,1886.839968710945
1592,2027-03-08,9,1807.994849190482
1593,2027-03-08,10,1786.107427232418
1594,2027-03-08,11,1802.4808182559382
1595,2027-03-08,12,1872.867679821491
1596,2027-03-08,13,1961.845311468679
1597,2027-03-08,14,2064.585218488729
1598,2027-03-08,15,2198.825955707733
1599,2027-03-08,16,2201.155773621293
1600,2027-03-08,17,2248.795131049582
1601,2027-03-08,18,2241.277166357722
1602,2027-03-08,19,2521.843826925985
1603,2027-03-08,20,2594.064101199952
1604,2027-03-08,21,2669.005666276042
1605,2027-03-08,22,2564.063607187215
1606,2027-03-08,23,2565.823996186111
1607,2027-03-08,24,2489.252865882309
1608,2027-03-09,1,2396.211698389081
1609,2027-03-09,2,2316.099243458006
1610,2027-03-09,3,2248.807545076089
1611,2027-03-09,4,2182.5111792967873
1612,2027-03-09,5,2119.755301027536
1613,2027-03-09,6,2039.902790037755
1614,2027-03-09,7,1921.0433302667261
1615,2027-03-09,8,1905.827951478198
1616,2027-03-09,9,1886.789047499529
1617,2027-03-09,10,1882.646778862571
1618,2027-03-09,11,1911.565844989853
1619,2027-03-09,12,1996.0343581421919
1620,2027-03-09,13,2044.82575139951
1621,2027-03-09,14,2143.767372629246
1622,2027-03-09,15,2295.170429547819
1623,2027-03-09,16,2316.869114683942
1624,2027-03-09,17,2332.414639324274
1625,2027-03-09,18,2309.824968343048
1626,2027-03-09,19,2565.784991584518
1627,2027-03-09,20,2628.803939875041
1628,2027-03-09,21,2708.965655912183
1629,2027-03-09,22,2595.189844041495
1630,2027-03-09,23,2594.144677739712
1631,2027-03-09,24,2513.657222659156
1632,2027-03-10,1,2410.816153564241
1633,2027-03-10,2,2336.697234338238
1634,2027-03-10,3,2276.702478832516
1635,2027-03-10,4,2208.858477925514
1636,2027-03-10,5,2138.980910045033
1637,2027-03-10,6,2064.40851458051
1638,2027-03-10,7,1926.528291530366
1639,2027-03-10,8,1918.5660312739028
1640,2027-03-10,9,1894.183074657418
1641,2027-03-10,10,1889.9640381545692
1642,2027-03-10,11,1923.3439112474002
1643,2027-03-10,12,1983.728616465567
1644,2027-03-10,13,2039.146636997584
1645,2027-03-10,14,2179.552503898831
1646,2027-03-10,15,2318.717582168209
1647,2027-03-10,16,2333.368867950147
1648,2027-03-10,17,2341.151880845786
1649,2027-03-10,18,2296.280607939473
1650,2027-03-10,19,2570.151877383586
1651,2027-03-10,20,2639.867707829505
1652,2027-03-10,21,2694.450753808801
1653,2027-03-10,22,2577.394839262705
1654,2027-03-10,23,2578.529192705142
1655,2027-03-10,24,2498.278989976475
1656,2027-03-11,1,2423.6302181437723
1657,2027-03-11,2,2341.1075130592753
1658,2027-03-11,3,2274.636991518611
1659,2027-03-11,4,2213.305147003278
1660,2027-03-11,5,2150.673463858851
1661,2027-03-11,6,2066.7266016604717
1662,2027-03-11,7,1931.6090032723841
1663,2027-03-11,8,1897.567672447534
1664,2027-03-11,9,1859.8566228440882
1665,2027-03-11,10,1866.2049071784709
1666,2027-03-11,11,1915.1357912459011
1667,2027-03-11,12,2002.524725235478
1668,2027-03-11,13,2054.329859447602
1669,2027-03-11,14,2184.061784304289
1670,2027-03-11,15,2319.064758018036
1671,2027-03-11,16,2352.239105586846
1672,2027-03-11,17,2382.011115565609
1673,2027-03-11,18,2337.801980948262
1674,2027-03-11,19,2606.611757730126
1675,2027-03-11,20,2670.888355647564
1676,2027-03-11,21,2736.3636587590768
1677,2027-03-11,22,2619.543886071261
1678,2027-03-11,23,2624.736228679275
1679,2027-03-11,24,2541.102451115489
1680,2027-03-12,1,2434.889289508924
1681,2027-03-12,2,2346.121990477128
1682,2027-03-12,3,2281.440872115515
1683,2027-03-12,4,2217.095551643526
1684,2027-03-12,5,2156.281697385414
1685,2027-03-12,6,2074.611893055726
1686,2027-03-12,7,1948.998204014733
1687,2027-03-12,8,1934.862468360752
1688,2027-03-12,9,1905.34827761094
1689,2027-03-12,10,1919.993151748103
1690,2027-03-12,11,1949.1381550237238
1691,2027-03-12,12,2020.2903529991431
1692,2027-03-12,13,2074.190734324654
1693,2027-03-12,14,2210.495374093576
1694,2027-03-12,15,2319.454719378533
1695,2027-03-12,16,2358.426506851261
1696,2027-03-12,17,2379.530569192403
1697,2027-03-12,18,2325.54815131837
1698,2027-03-12,19,2591.371206110943
1699,2027-03-12,20,2648.64394506501
1700,2027-03-12,21,2701.638662757255
1701,2027-03-12,22,2589.00689109536
1702,2027-03-12,23,2595.027819665883
1703,2027-03-12,24,2527.447037213178
1704,2027-03-13,1,2438.900330831826
1705,2027-03-13,2,2355.937653074212
1706,2027-03-13,3,2296.493747155137
1707,2027-03-13,4,2230.0021986334978
1708,2027-03-13,5,2172.0330902775922
1709,2027-03-13,6,2112.129569286494
1710,2027-03-13,7,2001.1441292982079
1711,2027-03-13,8,1932.513799907574
1712,2027-03-13,9,1864.370412622399
1713,2027-03-13,10,1868.998783388975
1714,2027-03-13,11,1895.820650642862
1715,2027-03-13,12,1959.9458681921
1716,2027-03-13,13,1989.22025024015
1717,2027-03-13,14,2076.556057045967
1718,2027-03-13,15,2153.584641457164
1719,2027-03-13,16,2183.2775533194363
1720,2027-03-13,17,2236.588705839057
1721,2027-03-13,18,2251.786024869241
1722,2027-03-13,19,2533.007153234973
1723,2027-03-13,20,2577.1084877378353
1724,2027-03-13,21,2597.967656862559
1725,2027-03-13,22,2458.984653111077
1726,2027-03-13,23,2484.719717385081
1727,2027-03-13,24,2456.73327215103
1728,2027-03-14,1,2373.047230759734
1729,2027-03-14,2,2304.329525862665
1730,2027-03-14,3,2245.2202645969082
1731,2027-03-14,4,2198.297127745894
1732,2027-03-14,5,2153.934281378163
1733,2027-03-14,6,2091.3266928856237
1734,2027-03-14,7,1956.648859894842
1735,2027-03-14,8,1850.70734522955
1736,2027-03-14,9,1728.875018551495
1737,2027-03-14,10,1692.5253230818898
1738,2027-03-14,11,1690.275411370093
1739,2027-03-14,12,1750.41595983019
1740,2027-03-14,13,1858.09483584156
1741,2027-03-14,14,1933.727265554218
1742,2027-03-14,15,2019.1870525988688
1743,2027-03-14,16,2027.0181076332901
1744,2027-03-14,17,2094.404541890849
1745,2027-03-14,18,2128.645868778174
1746,2027-03-14,19,2449.313046591199
1747,2027-03-14,20,2498.312161568452
1748,2027-03-14,21,2568.5939124185743
1749,2027-03-14,22,2480.645536695965
1750,2027-03-14,23,2495.761996446879
1751,2027-03-14,24,2433.355982049575
1752,2027-03-15,1,2394.4458181293658
1753,2027-03-15,2,2322.047572110673
1754,2027-03-15,3,2261.579167078171
1755,2027-03-15,4,2202.290828213985
1756,2027-03-15,5,2149.115329955289
1757,2027-03-15,6,2079.99724441309
1758,2027-03-15,7,1949.020375623417
1759,2027-03-15,8,1886.839968710945
1760,2027-03-15,9,1807.994849190482
1761,2027-03-15,10,1786.107427232418
1762,2027-03-15,11,1802.4808182559382
1763,2027-03-15,12,1872.867679821491
1764,2027-03-15,13,1961.845311468679
1765,2027-03-15,14,2064.585218488729
1766,2027-03-15,15,2198.825955707733
1767,2027-03-15,16,2201.155773621293
1768,2027-03-15,17,2248.795131049582
1769,2027-03-15,18,2241.277166357722
1770,2027-03-15,19,2521.843826925985
1771,2027-03-15,20,2594.064101199952
1772,2027-03-15,21,2669.005666276042
1773,2027-03-15,22,2564.063607187215
1774,2027-03-15,23,2565.823996186111
1775,2027-03-15,24,2489.252865882309
1776,2027-03-16,1,2396.211698389081
1777,2027-03-16,2,2316.099243458006
1778,2027-03-16,3,2248.807545076089
1779,2027-03-16,4,2182.5111792967873
1780,2027-03-16,5,2119.755301027536
1781,2027-03-16,6,2039.902790037755
1782,2027-03-16,7,1921.0433302667261
1783,2027-03-16,8,1905.827951478198
1784,2027-03-16,9,1886.789047499529
1785,2027-03-16,10,1882.646778862571
1786,2027-03-16,11,1911.565844989853
1787,2027-03-16,12,1996.0343581421919
1788,2027-03-16,13,2044.82575139951
1789,2027-03-16,14,2143.767372629246
1790,2027-03-16,15,2295.170429547819
1791,2027-03-16,16,2316.869114683942
1792,2027-03-16,17,2332.414639324274
1793,2027-03-16,18,2309.824968343048
1794,2027-03-16,19,2565.784991584518
1795,2027-03-16,20,2628.803939875041
1796,2027-03-16,21,2708.965655912183
1797,2027-03-16,22,2595.189844041495
1798,2027-03-16,23,2594.144677739712
1799,2027-03-16,24,2513.657222659156
1800,2027-03-17,1,2410.816153564241
1801,2027-03-17,2,2336.697234338238
1802,2027-03-17,3,2276.702478832516
1803,2027-03-17,4,2208.858477925514
1804,2027-03-17,5,2138.980910045033
1805,2027-03-17,6,2064.40851458051
1806,2027-03-17,7,1926.528291530366
1807,2027-03-17,8,1918.5660312739028
1808,2027-03-17,9,1894.183074657418
1809,2027-03-17,10,1889.9640381545692
1810,2027-03-17,11,1923.3439112474002
1811,2027-03-17,12,1983.728616465567
1812,2027-03-17,13,2039.146636997584
1813,2027-03-17,14,2179.552503898831
1814,2027-03-17,15,2318.717582168209
1815,2027-03-17,16,2333.368867950147
1816,2027-03-17,17,2341.151880845786
1817,2027-03-17,18,2296.280607939473
1818,2027-03-17,19,2570.151877383586
1819,2027-03-17,20,2639.867707829505
1820,2027-03-17,21,2694.450753808801
1821,2027-03-17,22,2577.394839262705
1822,2027-03-17,23,2578.529192705142
1823,2027-03-17,24,2498.278989976475
1824,2027-03-18,1,2423.6302181437723
1825,2027-03-18,2,2341.1075130592753
1826,2027-03-18,3,2274.636991518611
1827,2027-03-18,4,2213.305147003278
1828,2027-03-18,5,2150.673463858851
1829,2027-03-18,6,2066.7266016604717
1830,2027-03-18,7,1931.6090032723841
1831,2027-03-18,8,1897.567672447534
1832,2027-03-18,9,1859.8566228440882
1833,2027-03-18,10,1866.2049071784709
1834,2027-03-18,11,1915.1357912459011
1835,2027-03-18,12,2002.524725235478
1836,2027-03-18,13,2054.329859447602
1837,2027-03-18,14,2184.061784304289
1838,2027-03-18,15,2319.064758018036
1839,2027-03-18,16,2352.239105586846
1840,2027-03-18,17,2382.011115565609
1841,2027-03-18,18,2337.801980948262
1842,2027-03-18,19,2606.611757730126
1843,2027-03-18,20,2670.888355647564
1844,2027-03-18,21,2736.3636587590768
1845,2027-03-18,22,2619.543886071261
1846,2027-03-18,23,2624.736228679275
1847,2027-03-18,24,2541.102451115489
1848,2027-03-19,1,2434.889289508924
1849,2027-03-19,2,2346.121990477128
1850,2027-03-19,3,2281.440872115515
1851,2027-03-19,4,2217.095551643526
1852,2027-03-19,5,2156.281697385414
1853,2027-03-19,6,2074.611893055726
1854,2027-03-19,7,1948.998204014733
1855,2027-03-19,8,1934.862468360752
1856,2027-03-19,9,1905.34827761094
1857,2027-03-19,10,1919.993151748103
1858,2027-03-19,11,1949.1381550237238
1859,2027-03-19,12,2020.2903529991431
1860,2027-03-19,13,2074.190734324654
1861,2027-03-19,14,2210.495374093576
1862,2027-03-19,15,2319.454719378533
1863,2027-03-19,16,2358.426506851261
1864,2027-03-19,17,2379.530569192403
1865,2027-03-19,18,2325.54815131837
1866,2027-03-19,19,2591.371206110943
1867,2027-03-19,20,2648.64394506501
1868,2027-03-19,21,2701.638662757255
1869,2027-03-19,22,2589.00689109536
1870,2027-03-19,23,2595.027819665883
1871,2027-03-19,24,2527.447037213178
1872,2027-03-20,1,2438.900330831826
1873,2027-03-20,2,2355.937653074212
1874,2027-03-20,3,2296.493747155137
1875,2027-03-20,4,2230.0021986334978
1876,2027-03-20,5,2172.0330902775922
1877,2027-03-20,6,2112.129569286494
1878,2027-03-20,7,2001.1441292982079
1879,2027-03-20,8,1932.513799907574
1880,2027-03-20,9,1864.370412622399
1881,2027-03-20,10,1868.998783388975
1882,2027-03-20,11,1895.820650642862
1883,2027-03-20,12,1959.9458681921
1884,2027-03-20,13,1989.22025024015
1885,2027-03-20,14,2076.556057045967
1886,2027-03-20,15,2153.584641457164
1887,2027-03-20,16,2183.2775533194363
1888,2027-03-20,17,2236.588705839057
1889,2027-03-20,18,2251.786024869241
1890,2027-03-20,19,2533.007153234973
1891,2027-03-20,20,2577.1084877378353
1892,2027-03-20,21,2597.967656862559
1893,2027-03-20,22,2458.984653111077
1894,2027-03-20,23,2484.719717385081
1895,2027-03-20,24,2456.73327215103
1896,2027-03-21,1,2373.047230759734
1897,2027-03-21,2,2304.329525862665
1898,2027-03-21,3,2245.2202645969082
1899,2027-03-21,4,2198.297127745894
1900,2027-03-21,5,2153.934281378163
1901,2027-03-21,6,2091.3266928856237
1902,2027-03-21,7,1956.648859894842
1903,2027-03-21,8,1850.70734522955
1904,2027-03-21,9,1728.875018551495
1905,2027-03-21,10,1692.5253230818898
1906,2027-03-21,11,1690.275411370093
1907,2027-03-21,12,1750.41595983019
1908,2027-03-21,13,1858.09483584156
1909,2027-03-21,14,1933.727265554218
1910,2027-03-21,15,2019.1870525988688
1911,2027-03-21,16,2027.0181076332901
1912,2027-03-21,17,2094.404541890849
1913,2027-03-21,18,2128.645868778174
1914,2027-03-21,19,2449.313046591199
1915,2027-03-21,20,2498.312161568452
1916,2027-03-21,21,2568.5939124185743
1917,2027-03-21,22,2480.645536695965
1918,2027-03-21,23,2495.761996446879
1919,2027-03-21,24,2433.355982049575
1920,2027-03-22,1,2394.4458181293658
1921,2027-03-22,2,2322.047572110673
1922,2027-03-22,3,2261.579167078171
1923,2027-03-22,4,2202.290828213985
1924,2027-03-22,5,2149.115329955289
1925,2027-03-22,6,2079.99724441309
1926,2027-03-22,7,1949.020375623417
1927,2027-03-22,8,1886.839968710945
1928,2027-03-22,9,1807.994849190482
1929,2027-03-22,10,1786.107427232418
1930,2027-03-22,11,1802.4808182559382
1931,2027-03-22,12,1872.867679821491
1932,2027-03-22,13,1961.845311468679
1933,2027-03-22,14,2064.585218488729
1934,2027-03-22,15,2198.825955707733
1935,2027-03-22,16,2201.155773621293
1936,2027-03-22,17,2248.795131049582
1937,2027-03-22,18,2241.277166357722
1938,2027-03-22,19,2521.843826925985
1939,2027-03-22,20,2594.064101199952
1940,2027-03-22,21,2669.005666276042
1941,2027-03-22,22,2564.063607187215
1942,2027-03-22,23,2565.823996186111
1943,2027-03-22,24,2489.252865882309
1944,2027-03-23,1,2396.211698389081
1945,2027-03-23,2,2316.099243458006
1946,2027-03-23,3,2248.807545076089
1947,2027-03-23,4,2182.5111792967873
1948,2027-03-23,5,2119.755301027536
1949,2027-03-23,6,2039.902790037755
1950,2027-03-23,7,1921.0433302667261
1951,2027-03-23,8,1905.827951478198
1952,2027-03-23,9,1886.789047499529
1953,2027-03-23,10,1882.646778862571
1954,2027-03-23,11,1911.565844989853
1955,2027-03-23,12,1996.0343581421919
1956,2027-03-23,13,2044.82575139951
1957,2027-03-23,14,2143.767372629246
1958,2027-03-23,15,2295.170429547819
1959,2027-03-23,16,2316.869114683942
1960,2027-03-23,17,2332.414639324274
1961,2027-03-23,18,2309.824968343048
1962,2027-03-23,19,2565.784991584518
1963,2027-03-23,20,2628.803939875041
1964,2027-03-23,21,2708.965655912183
1965,2027-03-23,22,2595.189844041495
1966,2027-03-23,23,2594.144677739712
1967,2027-03-23,24,2513.657222659156
1968,2027-03-24,1,2410.816153564241
1969,2027-03-24,2,2336.697234338238
1970,2027-03-24,3,2276.702478832516
1971,2027-03-24,4,2208.858477925514
1972,2027-03-24,5,2138.980910045033
1973,2027-03-24,6,2064.40851458051
1974,2027-03-24,7,1926.528291530366
1975,2027-03-24,8,1918.5660312739028
1976,2027-03-24,9,1894.183074657418
1977,2027-03-24,10,1889.9640381545692
1978,2027-03-24,11,1923.3439112474002
1979,2027-03-24,12,1983.728616465567
1980,2027-03-24,13,2039.146636997584
1981,2027-03-24,14,2179.552503898831
1982,2027-03-24,15,2318.717582168209
1983,2027-03-24,16,2333.368867950147
1984,2027-03-24,17,2341.151880845786
1985,2027-03-24,18,2296.280607939473
1986,2027-03-24,19,2570.151877383586
1987,2027-03-24,20,2639.867707829505
1988,2027-03-24,21,2694.450753808801
1989,2027-03-24,22,2577.394839262705
1990,2027-03-24,23,2578.529192705142
1991,2027-03-24,24,2498.278989976475
1992,2027-03-25,1,2423.6302181437723
1993,2027-03-25,2,2341.1075130592753
1994,2027-03-25,3,2274.636991518611
1995,2027-03-25,4,2213.305147003278
1996,2027-03-25,5,2150.673463858851
1997,2027-03-25,6,2066.7266016604717
1998,2027-03-25,7,1931.6090032723841
1999,2027-03-25,8,1897.567672447534
2000,2027-03-25,9,1859.8566228440882
2001,2027-03-25,10,1866.2049071784709
2002,2027-03-25,11,1915.1357912459011
2003,2027-03-25,12,2002.524725235478
2004,2027-03-25,13,2054.329859447602
2005,2027-03-25,14,2184.061784304289
2006,2027-03-25,15,2319.064758018036
2007,2027-03-25,16,2352.239105586846
2008,2027-03-25,17,2382.011115565609
2009,2027-03-25,18,2337.801980948262
2010,2027-03-25,19,2606.611757730126
2011,2027-03-25,20,2670.888355647564
2012,2027-03-25,21,2736.3636587590768
2013,2027-03-25,22,2619.543886071261
2014,2027-03-25,23,2624.736228679275
2015,2027-03-25,24,2541.102451115489
2016,2027-03-26,1,2434.889289508924
2017,2027-03-26,2,2346.121990477128
2018,2027-03-26,3,2281.440872115515
2019,2027-03-26,4,2217.095551643526
2020,2027-03-26,5,2156.281697385414
2021,2027-03-26,6,2074.611893055726
2022,2027-03-26,7,1948.998204014733
2023,2027-03-26,8,1934.862468360752
2024,2027-03-26,9,1905.34827761094
2025,2027-03-26,10,1919.993151748103
2026,2027-03-26,11,1949.1381550237238
2027,2027-03-26,12,2020.2903529991431
2028,2027-03-26,13,2074.190734324654
2029,2027-03-26,14,2210.495374093576
2030,2027-03-26,15,2319.454719378533
2031,2027-03-26,16,2358.426506851261
2032,2027-03-26,17,2379.530569192403
2033,2027-03-26,18,2325.54815131837
2034,2027-03-26,19,2591.371206110943
2035,2027-03-26,20,2648.64394506501
2036,2027-03-26,21,2701.638662757255
2037,2027-03-26,22,2589.00689109536
2038,2027-03-26,23,2595.027819665883
2039,2027-03-26,24,2527.447037213178
2040,2027-03-27,1,2438.900330831826
2041,2027-03-27,2,2355.937653074212
2042,2027-03-27,3,2296.493747155137
2043,2027-03-27,4,2230.0021986334978
2044,2027-03-27,5,2172.0330902775922
2045,2027-03-27,6,2112.129569286494
2046,2027-03-27,7,2001.1441292982079
2047,2027-03-27,8,1932.513799907574
2048,2027-03-27,9,1864.370412622399
2049,2027-03-27,10,1868.998783388975
2050,2027-03-27,11,1895.820650642862
2051,2027-03-27,12,1959.9458681921
2052,2027-03-27,13,1989.22025024015
2053,2027-03-27,14,2076.556057045967
2054,2027-03-27,15,2153.584641457164
2055,2027-03-27,16,2183.2775533194363
2056,2027-03-27,17,2236.588705839057
2057,2027-03-27,18,2251.786024869241
2058,2027-03-27,19,2533.007153234973
2059,2027-03-27,20,2577.1084877378353
2060,2027-03-27,21,2597.967656862559
2061,2027-03-27,22,2458.984653111077
2062,2027-03-27,23,2484.719717385081
2063,2027-03-27,24,2456.73327215103
2064,2027-03-28,1,2373.047230759734
2065,2027-03-28,2,2304.329525862665
2066,2027-03-28,3,2245.2202645969082
2067,2027-03-28,4,2198.297127745894
2068,2027-03-28,5,2153.934281378163
2069,2027-03-28,6,2091.3266928856237
2070,2027-03-28,7,1956.648859894842
2071,2027-03-28,8,1850.70734522955
2072,2027-03-28,9,1728.875018551495
2073,2027-03-28,10,1692.5253230818898
2074,2027-03-28,11,1690.275411370093
2075,2027-03-28,12,1750.41595983019
2076,2027-03-28,13,1858.09483584156
2077,2027-03-28,14,1933.727265554218
2078,2027-03-28,15,2019.1870525988688
2079,2027-03-28,16,2027.0181076332901
2080,2027-03-28,17,2094.404541890849
2081,2027-03-28,18,2128.645868778174
2082,2027-03-28,19,2449.313046591199
2083,2027-03-28,20,2498.312161568452
2084,2027-03-28,21,2568.5939124185743
2085,2027-03-28,22,2480.645536695965
2086,2027-03-28,23,2495.761996446879
2087,2027-03-28,24,2433.355982049575
2088,2027-03-29,1,2394.4458181293658
2089,2027-03-29,2,2322.047572110673
2090,2027-03-29,3,2261.579167078171
2091,2027-03-29,4,2202.290828213985
2092,2027-03-29,5,2149.115329955289
2093,2027-03-29,6,2079.99724441309
2094,2027-03-29,7,1949.020375623417
2095,2027-03-29,8,1886.839968710945
2096,2027-03-29,9,1807.994849190482
2097,2027-03-29,10,1786.107427232418
2098,2027-03-29,11,1802.4808182559382
2099,2027-03-29,12,1872.867679821491
2100,2027-03-29,13,1961.845311468679
2101,2027-03-29,14,2064.585218488729
2102,2027-03-29,15,2198.825955707733
2103,2027-03-29,16,2201.155773621293
2104,2027-03-29,17,2248.795131049582
2105,2027-03-29,18,2241.277166357722
2106,2027-03-29,19,2521.843826925985
2107,2027-03-29,20,2594.064101199952
2108,2027-03-29,21,2669.005666276042
2109,2027-03-29,22,2564.063607187215
2110,2027-03-29,23,2565.823996186111
2111,2027-03-29,24,2489.252865882309
2112,2027-03-30,1,2396.211698389081
2113,2027-03-30,2,2316.099243458006
2114,2027-03-30,3,2248.807545076089
2115,2027-03-30,4,2182.5111792967873
2116,2027-03-30,5,2119.755301027536
2117,2027-03-30,6,2039.902790037755
2118,2027-03-30,7,1921.0433302667261
2119,2027-03-30,8,1905.827951478198
2120,2027-03-30,9,1886.789047499529
2121,2027-03-30,10,1882.646778862571
2122,2027-03-30,11,1911.565844989853
2123,2027-03-30,12,1996.0343581421919
2124,2027-03-30,13,2044.82575139951
2125,2027-03-30,14,2143.767372629246
2126,2027-03-30,15,2295.170429547819
2127,2027-03-30,16,2316.869114683942
2128,2027-03-30,17,2332.414639324274
2129,2027-03-30,18,2309.824968343048
2130,2027-03-30,19,2565.784991584518
