,valor,Variable,Index
13770,56.0,vGenPlt,CUCUANA.7#8815
13771,136.0,vGenPlt,DARIO_VALENCIA_SAMPER.7#8839
13772,100.0,vGenPlt,EL_QUIMBO.7#8863
13773,55.0,vGenPlt,ESCUELA_DE_MINAS.7#8887
13774,30.0,vGenPlt,ESMERALDA.7#8911
13775,535.0,vGenPlt,GUATRON.7#8935
13776,560.0,vGenPlt,GUATAPE.7#8959
13777,1250.0,vGenPlt,GUAVIO.7#8983
13778,900.0,vGenPlt,ITUANGO.7#9007
13779,0.0,vGenPlt,JAGUAS.7#9031
13780,0.0,vGenPlt,PAGUA.7#9055
13781,0.0,vGenPlt,LA_TASAJERA.7#9079
13782,33.0,vGenPlt,MIEL_I.7#9103
13783,207.0,vGenPlt,PLAYAS.7#9127
13784,405.0,vGenPlt,PORCE_II.7#9151
13785,250.0,vGenPlt,PORCE_III.7#9175
13786,0.0,vGenPlt,PRADO.7#9199
13787,35.0,vGenPlt,SALTO_II.7#9223
13788,0.0,vGenPlt,SALVAJINA.7#9247
13789,0.0,vGenPlt,SAN_CARLOS.7#9271
13790,0.0,vGenPlt,SAN_FRANCISCO.7#9295
13791,50.0,vGenPlt,SAN_MIGUEL.7#9319
13792,500.0,vGenPlt,SOGAMOSO.7#9343
13793,338.0,vGenPlt,URRA.7#9367
13794,6.0,vGenPlt,CARACOLI_I.7#9391
13795,7.0,vGenPlt,EL_PASO.7#9415
13796,7.0,vGenPlt,FUNDACION.7#9439
13797,11.0,vGenPlt,GUAYEPO.7#9463
13798,8.0,vGenPlt,LATAM_SOLAR_LA_LOMA.7#9487
13799,5.0,vGenPlt,PARQUE_SOLAR_LA_UNION.7#9511
13800,0.0,vGenPlt,TEBSA240.8#6248
13801,0.0,vGenPlt,BARRANQUILLA_3.8#6272
13802,0.0,vGenPlt,BARRANQUILLA_4.8#6296
13803,0.0,vGenPlt,CARTAGENA_1.8#6320
13804,0.0,vGenPlt,CARTAGENA_2.8#6344
13805,0.0,vGenPlt,CARTAGENA_3.8#6368
13806,0.0,vGenPlt,GECELCA_3.8#6392
13807,0.0,vGenPlt,GECELCA_32.8#6416
13808,0.0,vGenPlt,GUAJIRA_1.8#6440
13809,0.0,vGenPlt,GUAJIRA_2.8#6464
13810,0.0,vGenPlt,MERILECTRICA_1.8#6488
13811,0.0,vGenPlt,PAIPA_1.8#6512
13812,72.0,vGenPlt,PAIPA_2.8#6536
13813,70.0,vGenPlt,PAIPA_3.8#6560
13814,135.7523333333329,vGenPlt,PAIPA_4.8#6584
13815,0.0,vGenPlt,PROELECTRICA_1.8#6608
13816,0.0,vGenPlt,PROELECTRICA_2.8#6632
13817,0.0,vGenPlt,TASAJERO_1.8#6656
13818,0.0,vGenPlt,TASAJERO_2.8#6680
13819,38.0,vGenPlt,TERMOCARIBE_III_1.8#6704
13820,0.0,vGenPlt,TERMODORADA_1.8#6728
13821,0.0,vGenPlt,TERMOYOPAL_1.8#6752
13822,0.0,vGenPlt,TERMOYOPAL_2.8#6776
13823,50.0,vGenPlt,TERMOYOPAL_G3.8#6800
13824,0.0,vGenPlt,TERMOYOPAL_G4.8#6824
13825,50.0,vGenPlt,TERMOYOPAL_G5.8#6848
13826,0.0,vGenPlt,ZIPAEMG_2.8#6872
13827,0.0,vGenPlt,ZIPAEMG_3.8#6896
13828,0.0,vGenPlt,ZIPAEMG_4.8#6920
13829,0.0,vGenPlt,ZIPAEMG_5.8#6944
13830,0.0,vGenPlt,DC_TR_INT_Proy.8#6968
13831,0.0,vGenPlt,DC_TR_ATL_Proy.8#6992
13832,0.0,vGenPlt,DC_TR_BOL_Proy.8#7016
13833,0.0,vGenPlt,DC_TR_GCM_Proy.8#7040
13834,0.0,vGenPlt,DC_TR_CS_Proy.8#7064
13835,0.0,vGenPlt,DC_TR_CRR_Proy.8#7088
13836,0.0,vGenPlt,DC_TR_INT_Proy_1.8#7112
13837,0.0,vGenPlt,DC_TR_ATL_Proy_1.8#7136
13838,0.0,vGenPlt,DC_TR_BOL_Proy_1.8#7160
13839,0.0,vGenPlt,DC_TR_GCM_Proy_1.8#7184
13840,0.0,vGenPlt,DC_TR_CS_Proy_1.8#7208
13841,0.0,vGenPlt,DC_TR_CRR_Proy_1.8#7232
13842,0.0,vGenPlt,DC_TR_INT_Proy_2.8#7256
13843,0.0,vGenPlt,DC_TR_ATL_Proy_2.8#7280
13844,0.0,vGenPlt,DC_TR_BOL_Proy_2.8#7304
13845,0.0,vGenPlt,DC_TR_GCM_Proy_2.8#7328
13846,0.0,vGenPlt,DC_TR_CS_Proy_2.8#7352
13847,0.0,vGenPlt,DC_TR_CRR_Proy_2.8#7376
13848,0.0,vGenPlt,DC_HD_INT_Proy.8#7400
13849,0.0,vGenPlt,DC_HD_ATL_Proy.8#7424
13850,0.0,vGenPlt,DC_HD_BOL_Proy.8#7448
13851,0.0,vGenPlt,DC_HD_GCM_Proy.8#7472
13852,0.0,vGenPlt,DC_HD_CS_Proy.8#7496
13853,0.0,vGenPlt,DC_HD_CRR_Proy.8#7520
13854,815.0,vGenPlt,NDC.8#7544
13855,55.0,vGenPlt,NDC_ATL.8#7568
13856,14.0,vGenPlt,NDC_BOL.8#7592
13857,36.0,vGenPlt,NDC_GCM.8#7616
13858,38.0,vGenPlt,NDC_CS.8#7640
13859,3.0,vGenPlt,NDC_CRR.8#7664
13860,39.0,vGenPlt,SOLAR_INT.8#7688
13861,16.0,vGenPlt,SOLAR_ATL.8#7712
13862,0.0,vGenPlt,SOLAR_BOL.8#7736
13863,32.0,vGenPlt,SOLAR_GCM.8#7760
13864,37.0,vGenPlt,SOLAR_CS.8#7784
13865,0.0,vGenPlt,SOLAR_CRR.8#7808
13866,0.0,vGenPlt,EOLICO_INT.8#7832
13867,0.0,vGenPlt,EOLICO_ATL.8#7856
13868,0.0,vGenPlt,EOLICO_BOL.8#7880
13869,0.0,vGenPlt,EOLICO_GCM.8#7904
13870,0.0,vGenPlt,EOLICO_CS.8#7928
13871,0.0,vGenPlt,EOLICO_CRR.8#7952
13872,1174.88,vGenPlt,NDC_Proy.8#7976
13873,52.45,vGenPlt,NDC_ATL_Proy.8#8000
13874,171.15,vGenPlt,NDC_BOL_Proy.8#8024
13875,355.5,vGenPlt,NDC_GCM_Proy.8#8048
13876,571.34,vGenPlt,NDC_CS_Proy.8#8072
13877,2.7,vGenPlt,NDC_CRR_Proy.8#8096
13878,784.05,vGenPlt,SOLAR_INT_Proy.8#8120
13879,82.87,vGenPlt,SOLAR_ATL_Proy.8#8144
13880,165.97,vGenPlt,SOLAR_BOL_Proy.8#8168
13881,190.53,vGenPlt,SOLAR_GCM_Proy.8#8192
13882,458.82,vGenPlt,SOLAR_CS_Proy.8#8216
13883,182.33,vGenPlt,SOLAR_CRR_Proy.8#8240
13884,0.0,vGenPlt,EOLICO_INT_Proy.8#8264
13885,0.0,vGenPlt,EOLICO_ATL_Proy.8#8288
13886,0.0,vGenPlt,EOLICO_BOL_Proy.8#8312
13887,816.52,vGenPlt,EOLICO_GCM_Proy.8#8336
13888,0.0,vGenPlt,EOLICO_CS_Proy.8#8360
13889,0.0,vGenPlt,EOLICO_CRR_Proy.8#8384
13890,0.0,vGenPlt,FLORES_I_CC.8#8408
13891,0.0,vGenPlt,FLORES_4_CC.8#8432
13892,0.0,vGenPlt,TEBSAB_CC.8#8456
13893,0.0,vGenPlt,TERMOCANDELARIA_CC.8#8480
13894,0.0,vGenPlt,TERMOCENTRO_CC.8#8504
13895,0.0,vGenPlt,TERMOEMCALI_CC.8#8528
13896,0.0,vGenPlt,TERMONORTE.8#8552
13897,0.0,vGenPlt,TERMOSIERRA_CC.8#8576
13898,0.0,vGenPlt,TERMOVALLE_CC.8#8600
13899,0.0,vGenPlt,TESORITO.8#8624
13900,0.0,vGenPlt,VILLANUEVA.8#8648
13901,10.0,vGenPlt,ALBAN.8#8672
13902,0.0,vGenPlt,AMOYA_LA_ESPERANZA.8#8696
13903,60.0,vGenPlt,BETANIA.8#8720
13904,0.0,vGenPlt,CALIMA.8#8744
13905,78.0,vGenPlt,CARLOS_LLERAS.8#8768
13906,0.0,vGenPlt,CHIVOR.8#8792
13907,56.0,vGenPlt,CUCUANA.8#8816
13908,136.0,vGenPlt,DARIO_VALENCIA_SAMPER.8#8840
13909,100.0,vGenPlt,EL_QUIMBO.8#8864
13910,55.0,vGenPlt,ESCUELA_DE_MINAS.8#8888
13911,30.0,vGenPlt,ESMERALDA.8#8912
13912,535.0,vGenPlt,GUATRON.8#8936
13913,560.0,vGenPlt,GUATAPE.8#8960
13914,799.197166666665,vGenPlt,GUAVIO.8#8984
13915,900.0,vGenPlt,ITUANGO.8#9008
13916,0.0,vGenPlt,JAGUAS.8#9032
13917,0.0,vGenPlt,PAGUA.8#9056
13918,0.0,vGenPlt,LA_TASAJERA.8#9080
13919,33.0,vGenPlt,MIEL_I.8#9104
13920,207.0,vGenPlt,PLAYAS.8#9128
13921,0.0,vGenPlt,PORCE_II.8#9152
13922,0.0,vGenPlt,PORCE_III.8#9176
13923,0.0,vGenPlt,PRADO.8#9200
13924,35.0,vGenPlt,SALTO_II.8#9224
13925,0.0,vGenPlt,SALVAJINA.8#9248
13926,0.0,vGenPlt,SAN_CARLOS.8#9272
13927,0.0,vGenPlt,SAN_FRANCISCO.8#9296
13928,50.0,vGenPlt,SAN_MIGUEL.8#9320
13929,500.0,vGenPlt,SOGAMOSO.8#9344
13930,79.0,vGenPlt,URRA.8#9368
13931,16.0,vGenPlt,CARACOLI_I.8#9392
13932,18.0,vGenPlt,EL_PASO.8#9416
13933,30.0,vGenPlt,FUNDACION.8#9440
13934,98.0,vGenPlt,GUAYEPO.8#9464
13935,36.0,vGenPlt,LATAM_SOLAR_LA_LOMA.8#9488
13936,21.0,vGenPlt,PARQUE_SOLAR_LA_UNION.8#9512
13937,0.0,vGenPlt,TEBSA240.9#6249
13938,0.0,vGenPlt,BARRANQUILLA_3.9#6273
13939,0.0,vGenPlt,BARRANQUILLA_4.9#6297
13940,0.0,vGenPlt,CARTAGENA_1.9#6321
13941,0.0,vGenPlt,CARTAGENA_2.9#6345
13942,0.0,vGenPlt,CARTAGENA_3.9#6369
13943,0.0,vGenPlt,GECELCA_3.9#6393
13944,0.0,vGenPlt,GECELCA_32.9#6417
13945,0.0,vGenPlt,GUAJIRA_1.9#6441
13946,0.0,vGenPlt,GUAJIRA_2.9#6465
13947,0.0,vGenPlt,MERILECTRICA_1.9#6489
13948,0.0,vGenPlt,PAIPA_1.9#6513
13949,68.0,vGenPlt,PAIPA_2.9#6537
13950,68.0,vGenPlt,PAIPA_3.9#6561
13951,103.2523333333329,vGenPlt,PAIPA_4.9#6585
13952,0.0,vGenPlt,PROELECTRICA_1.9#6609
13953,0.0,vGenPlt,PROELECTRICA_2.9#6633
13954,0.0,vGenPlt,TASAJERO_1.9#6657
13955,0.0,vGenPlt,TASAJERO_2.9#6681
13956,38.0,vGenPlt,TERMOCARIBE_III_1.9#6705
13957,0.0,vGenPlt,TERMODORADA_1.9#6729
13958,0.0,vGenPlt,TERMOYOPAL_1.9#6753
13959,0.0,vGenPlt,TERMOYOPAL_2.9#6777
13960,50.0,vGenPlt,TERMOYOPAL_G3.9#6801
13961,0.0,vGenPlt,TERMOYOPAL_G4.9#6825
13962,50.0,vGenPlt,TERMOYOPAL_G5.9#6849
13963,0.0,vGenPlt,ZIPAEMG_2.9#6873
13964,0.0,vGenPlt,ZIPAEMG_3.9#6897
13965,0.0,vGenPlt,ZIPAEMG_4.9#6921
13966,0.0,vGenPlt,ZIPAEMG_5.9#6945
13967,0.0,vGenPlt,DC_TR_INT_Proy.9#6969
13968,0.0,vGenPlt,DC_TR_ATL_Proy.9#6993
13969,0.0,vGenPlt,DC_TR_BOL_Proy.9#7017
13970,0.0,vGenPlt,DC_TR_GCM_Proy.9#7041
13971,0.0,vGenPlt,DC_TR_CS_Proy.9#7065
13972,0.0,vGenPlt,DC_TR_CRR_Proy.9#7089
13973,0.0,vGenPlt,DC_TR_INT_Proy_1.9#7113
13974,0.0,vGenPlt,DC_TR_ATL_Proy_1.9#7137
13975,0.0,vGenPlt,DC_TR_BOL_Proy_1.9#7161
13976,0.0,vGenPlt,DC_TR_GCM_Proy_1.9#7185
13977,0.0,vGenPlt,DC_TR_CS_Proy_1.9#7209
13978,0.0,vGenPlt,DC_TR_CRR_Proy_1.9#7233
13979,0.0,vGenPlt,DC_TR_INT_Proy_2.9#7257
13980,0.0,vGenPlt,DC_TR_ATL_Proy_2.9#7281
13981,0.0,vGenPlt,DC_TR_BOL_Proy_2.9#7305
13982,0.0,vGenPlt,DC_TR_GCM_Proy_2.9#7329
13983,0.0,vGenPlt,DC_TR_CS_Proy_2.9#7353
13984,0.0,vGenPlt,DC_TR_CRR_Proy_2.9#7377
13985,0.0,vGenPlt,DC_HD_INT_Proy.9#7401
13986,0.0,vGenPlt,DC_HD_ATL_Proy.9#7425
13987,0.0,vGenPlt,DC_HD_BOL_Proy.9#7449
13988,0.0,vGenPlt,DC_HD_GCM_Proy.9#7473
13989,0.0,vGenPlt,DC_HD_CS_Proy.9#7497
13990,0.0,vGenPlt,DC_HD_CRR_Proy.9#7521
13991,902.0,vGenPlt,NDC.9#7545
13992,78.0,vGenPlt,NDC_ATL.9#7569
13993,20.0,vGenPlt,NDC_BOL.9#7593
13994,45.0,vGenPlt,NDC_GCM.9#7617
13995,76.0,vGenPlt,NDC_CS.9#7641
13996,4.0,vGenPlt,NDC_CRR.9#7665
13997,85.0,vGenPlt,SOLAR_INT.9#7689
13998,27.0,vGenPlt,SOLAR_ATL.9#7713
13999,0.0,vGenPlt,SOLAR_BOL.9#7737
14000,59.0,vGenPlt,SOLAR_GCM.9#7761
14001,80.0,vGenPlt,SOLAR_CS.9#7785
14002,0.0,vGenPlt,SOLAR_CRR.9#7809
14003,0.0,vGenPlt,EOLICO_INT.9#7833
14004,0.0,vGenPlt,EOLICO_ATL.9#7857
14005,0.0,vGenPlt,EOLICO_BOL.9#7881
14006,0.0,vGenPlt,EOLICO_GCM.9#7905
14007,0.0,vGenPlt,EOLICO_CS.9#7929
14008,0.0,vGenPlt,EOLICO_CRR.9#7953
14009,1864.95,vGenPlt,NDC_Proy.9#7977
14010,81.49,vGenPlt,NDC_ATL_Proy.9#8001
14011,291.61,vGenPlt,NDC_BOL_Proy.9#8025
14012,525.1,vGenPlt,NDC_GCM_Proy.9#8049
14013,789.75,vGenPlt,NDC_CS_Proy.9#8073
14014,4.66,vGenPlt,NDC_CRR_Proy.9#8097
14015,1284.71,vGenPlt,SOLAR_INT_Proy.9#8121
14016,135.78,vGenPlt,SOLAR_ATL_Proy.9#8145
14017,271.95,vGenPlt,SOLAR_BOL_Proy.9#8169
14018,312.19,vGenPlt,SOLAR_GCM_Proy.9#8193
14019,751.81,vGenPlt,SOLAR_CS_Proy.9#8217
14020,298.76,vGenPlt,SOLAR_CRR_Proy.9#8241
14021,0.0,vGenPlt,EOLICO_INT_Proy.9#8265
14022,0.0,vGenPlt,EOLICO_ATL_Proy.9#8289
14023,0.0,vGenPlt,EOLICO_BOL_Proy.9#8313
14024,835.7,vGenPlt,EOLICO_GCM_Proy.9#8337
14025,0.0,vGenPlt,EOLICO_CS_Proy.9#8361
14026,0.0,vGenPlt,EOLICO_CRR_Proy.9#8385
14027,0.0,vGenPlt,FLORES_I_CC.9#8409
14028,0.0,vGenPlt,FLORES_4_CC.9#8433
14029,0.0,vGenPlt,TEBSAB_CC.9#8457
14030,0.0,vGenPlt,TERMOCANDELARIA_CC.9#8481
14031,0.0,vGenPlt,TERMOCENTRO_CC.9#8505
14032,0.0,vGenPlt,TERMOEMCALI_CC.9#8529
14033,0.0,vGenPlt,TERMONORTE.9#8553
14034,0.0,vGenPlt,TERMOSIERRA_CC.9#8577
14035,0.0,vGenPlt,TERMOVALLE_CC.9#8601
14036,0.0,vGenPlt,TESORITO.9#8625
14037,0.0,vGenPlt,VILLANUEVA.9#8649
14038,10.0,vGenPlt,ALBAN.9#8673
14039,0.0,vGenPlt,AMOYA_LA_ESPERANZA.9#8697
14040,60.0,vGenPlt,BETANIA.9#8721
14041,0.0,vGenPlt,CALIMA.9#8745
14042,78.0,vGenPlt,CARLOS_LLERAS.9#8769
14043,0.0,vGenPlt,CHIVOR.9#8793
14044,0.0,vGenPlt,CUCUANA.9#8817
14045,0.0,vGenPlt,DARIO_VALENCIA_SAMPER.9#8841
14046,100.0,vGenPlt,EL_QUIMBO.9#8865
14047,55.0,vGenPlt,ESCUELA_DE_MINAS.9#8889
14048,0.0,vGenPlt,ESMERALDA.9#8913
14049,0.0,vGenPlt,GUATRON.9#8937
14050,560.0,vGenPlt,GUATAPE.9#8961
14051,0.0,vGenPlt,GUAVIO.9#8985
14052,557.0758666666657,vGenPlt,ITUANGO.9#9009
14053,0.0,vGenPlt,JAGUAS.9#9033
14054,0.0,vGenPlt,PAGUA.9#9057
14055,0.0,vGenPlt,LA_TASAJERA.9#9081
14056,33.0,vGenPlt,MIEL_I.9#9105
14057,0.0,vGenPlt,PLAYAS.9#9129
14058,0.0,vGenPlt,PORCE_II.9#9153
14059,0.0,vGenPlt,PORCE_III.9#9177
14060,0.0,vGenPlt,PRADO.9#9201
14061,35.0,vGenPlt,SALTO_II.9#9225
14062,0.0,vGenPlt,SALVAJINA.9#9249
14063,0.0,vGenPlt,SAN_CARLOS.9#9273
14064,0.0,vGenPlt,SAN_FRANCISCO.9#9297
14065,50.0,vGenPlt,SAN_MIGUEL.9#9321
14066,120.0,vGenPlt,SOGAMOSO.9#9345
14067,79.0,vGenPlt,URRA.9#9369
14068,25.0,vGenPlt,CARACOLI_I.9#9393
14069,39.0,vGenPlt,EL_PASO.9#9417
14070,60.0,vGenPlt,FUNDACION.9#9441
14071,175.0,vGenPlt,GUAYEPO.9#9465
14072,73.0,vGenPlt,LATAM_SOLAR_LA_LOMA.9#9489
14073,41.0,vGenPlt,PARQUE_SOLAR_LA_UNION.9#9513
14074,0.0,vGenPlt,TEBSA240.10#6250
14075,0.0,vGenPlt,BARRANQUILLA_3.10#6274
14076,0.0,vGenPlt,BARRANQUILLA_4.10#6298
14077,0.0,vGenPlt,CARTAGENA_1.10#6322
14078,0.0,vGenPlt,CARTAGENA_2.10#6346
14079,0.0,vGenPlt,CARTAGENA_3.10#6370
14080,0.0,vGenPlt,GECELCA_3.10#6394
14081,0.0,vGenPlt,GECELCA_32.10#6418
14082,0.0,vGenPlt,GUAJIRA_1.10#6442
14083,0.0,vGenPlt,GUAJIRA_2.10#6466
14084,0.0,vGenPlt,MERILECTRICA_1.10#6490
14085,0.0,vGenPlt,PAIPA_1.10#6514
14086,35.0,vGenPlt,PAIPA_2.10#6538
14087,35.0,vGenPlt,PAIPA_3.10#6562
14088,70.7523333333329,vGenPlt,PAIPA_4.10#6586
14089,0.0,vGenPlt,PROELECTRICA_1.10#6610
14090,0.0,vGenPlt,PROELECTRICA_2.10#6634
14091,0.0,vGenPlt,TASAJERO_1.10#6658
14092,0.0,vGenPlt,TASAJERO_2.10#6682
14093,38.0,vGenPlt,TERMOCARIBE_III_1.10#6706
14094,0.0,vGenPlt,TERMODORADA_1.10#6730
14095,0.0,vGenPlt,TERMOYOPAL_1.10#6754
14096,0.0,vGenPlt,TERMOYOPAL_2.10#6778
14097,50.0,vGenPlt,TERMOYOPAL_G3.10#6802
14098,0.0,vGenPlt,TERMOYOPAL_G4.10#6826
14099,50.0,vGenPlt,TERMOYOPAL_G5.10#6850
14100,0.0,vGenPlt,ZIPAEMG_2.10#6874
14101,0.0,vGenPlt,ZIPAEMG_3.10#6898
14102,0.0,vGenPlt,ZIPAEMG_4.10#6922
14103,0.0,vGenPlt,ZIPAEMG_5.10#6946
14104,0.0,vGenPlt,DC_TR_INT_Proy.10#6970
14105,0.0,vGenPlt,DC_TR_ATL_Proy.10#6994
14106,0.0,vGenPlt,DC_TR_BOL_Proy.10#7018
14107,0.0,vGenPlt,DC_TR_GCM_Proy.10#7042
14108,0.0,vGenPlt,DC_TR_CS_Proy.10#7066
14109,0.0,vGenPlt,DC_TR_CRR_Proy.10#7090
14110,0.0,vGenPlt,DC_TR_INT_Proy_1.10#7114
14111,0.0,vGenPlt,DC_TR_ATL_Proy_1.10#7138
14112,0.0,vGenPlt,DC_TR_BOL_Proy_1.10#7162
14113,0.0,vGenPlt,DC_TR_GCM_Proy_1.10#7186
14114,0.0,vGenPlt,DC_TR_CS_Proy_1.10#7210
14115,0.0,vGenPlt,DC_TR_CRR_Proy_1.10#7234
14116,0.0,vGenPlt,DC_TR_INT_Proy_2.10#7258
14117,0.0,vGenPlt,DC_TR_ATL_Proy_2.10#7282
14118,0.0,vGenPlt,DC_TR_BOL_Proy_2.10#7306
14119,0.0,vGenPlt,DC_TR_GCM_Proy_2.10#7330
14120,0.0,vGenPlt,DC_TR_CS_Proy_2.10#7354
14121,0.0,vGenPlt,DC_TR_CRR_Proy_2.10#7378
14122,0.0,vGenPlt,DC_HD_INT_Proy.10#7402
14123,0.0,vGenPlt,DC_HD_ATL_Proy.10#7426
14124,0.0,vGenPlt,DC_HD_BOL_Proy.10#7450
14125,0.0,vGenPlt,DC_HD_GCM_Proy.10#7474
14126,0.0,vGenPlt,DC_HD_CS_Proy.10#7498
14127,0.0,vGenPlt,DC_HD_CRR_Proy.10#7522
14128,967.0,vGenPlt,NDC.10#7546
14129,104.0,vGenPlt,NDC_ATL.10#7570
14130,23.0,vGenPlt,NDC_BOL.10#7594
14131,49.0,vGenPlt,NDC_GCM.10#7618
14132,0.0,vGenPlt,NDC_CS.10#7642
14133,0.0,vGenPlt,NDC_CRR.10#7666
14134,137.0,vGenPlt,SOLAR_INT.10#7690
14135,33.0,vGenPlt,SOLAR_ATL.10#7714
14136,0.0,vGenPlt,SOLAR_BOL.10#7738
14137,66.0,vGenPlt,SOLAR_GCM.10#7762
14138,0.0,vGenPlt,SOLAR_CS.10#7786
14139,0.0,vGenPlt,SOLAR_CRR.10#7810
14140,0.0,vGenPlt,EOLICO_INT.10#7834
14141,0.0,vGenPlt,EOLICO_ATL.10#7858
14142,0.0,vGenPlt,EOLICO_BOL.10#7882
14143,0.0,vGenPlt,EOLICO_GCM.10#7906
14144,0.0,vGenPlt,EOLICO_CS.10#7930
14145,0.0,vGenPlt,EOLICO_CRR.10#7954
14146,2385.15,vGenPlt,NDC_Proy.10#7978
14147,103.26,vGenPlt,NDC_ATL_Proy.10#8002
14148,381.75,vGenPlt,NDC_BOL_Proy.10#8026
14149,652.67,vGenPlt,NDC_GCM_Proy.10#8050
14150,931.0498666666674,vGenPlt,NDC_CS_Proy.10#8074
14151,0.0,vGenPlt,NDC_CRR_Proy.10#8098
14152,1594.08,vGenPlt,SOLAR_INT_Proy.10#8122
14153,168.48,vGenPlt,SOLAR_ATL_Proy.10#8146
14154,337.43,vGenPlt,SOLAR_BOL_Proy.10#8170
14155,387.37,vGenPlt,SOLAR_GCM_Proy.10#8194
14156,932.85,vGenPlt,SOLAR_CS_Proy.10#8218
14157,370.71,vGenPlt,SOLAR_CRR_Proy.10#8242
14158,0.0,vGenPlt,EOLICO_INT_Proy.10#8266
14159,0.0,vGenPlt,EOLICO_ATL_Proy.10#8290
14160,0.0,vGenPlt,EOLICO_BOL_Proy.10#8314
14161,833.57,vGenPlt,EOLICO_GCM_Proy.10#8338
14162,0.0,vGenPlt,EOLICO_CS_Proy.10#8362
14163,0.0,vGenPlt,EOLICO_CRR_Proy.10#8386
14164,0.0,vGenPlt,FLORES_I_CC.10#8410
14165,0.0,vGenPlt,FLORES_4_CC.10#8434
14166,0.0,vGenPlt,TEBSAB_CC.10#8458
14167,0.0,vGenPlt,TERMOCANDELARIA_CC.10#8482
14168,0.0,vGenPlt,TERMOCENTRO_CC.10#8506
14169,0.0,vGenPlt,TERMOEMCALI_CC.10#8530
14170,0.0,vGenPlt,TERMONORTE.10#8554
14171,0.0,vGenPlt,TERMOSIERRA_CC.10#8578
14172,0.0,vGenPlt,TERMOVALLE_CC.10#8602
14173,0.0,vGenPlt,TESORITO.10#8626
14174,0.0,vGenPlt,VILLANUEVA.10#8650
14175,8.0,vGenPlt,ALBAN.10#8674
14176,0.0,vGenPlt,AMOYA_LA_ESPERANZA.10#8698
14177,60.0,vGenPlt,BETANIA.10#8722
14178,0.0,vGenPlt,CALIMA.10#8746
14179,0.0,vGenPlt,CARLOS_LLERAS.10#8770
14180,0.0,vGenPlt,CHIVOR.10#8794
14181,0.0,vGenPlt,CUCUANA.10#8818
14182,0.0,vGenPlt,DARIO_VALENCIA_SAMPER.10#8842
14183,100.0,vGenPlt,EL_QUIMBO.10#8866
14184,0.0,vGenPlt,ESCUELA_DE_MINAS.10#8890
14185,0.0,vGenPlt,ESMERALDA.10#8914
14186,0.0,vGenPlt,GUATRON.10#8938
14187,0.0,vGenPlt,GUATAPE.10#8962
14188,0.0,vGenPlt,GUAVIO.10#8986
14189,0.0,vGenPlt,ITUANGO.10#9010
14190,0.0,vGenPlt,JAGUAS.10#9034
14191,0.0,vGenPlt,PAGUA.10#9058
14192,0.0,vGenPlt,LA_TASAJERA.10#9082
14193,33.0,vGenPlt,MIEL_I.10#9106
14194,0.0,vGenPlt,PLAYAS.10#9130
14195,0.0,vGenPlt,PORCE_II.10#9154
14196,0.0,vGenPlt,PORCE_III.10#9178
14197,0.0,vGenPlt,PRADO.10#9202
14198,0.0,vGenPlt,SALTO_II.10#9226
14199,0.0,vGenPlt,SALVAJINA.10#9250
14200,0.0,vGenPlt,SAN_CARLOS.10#9274
14201,0.0,vGenPlt,SAN_FRANCISCO.10#9298
14202,0.0,vGenPlt,SAN_MIGUEL.10#9322
14203,120.0,vGenPlt,SOGAMOSO.10#9346
14204,79.0,vGenPlt,URRA.10#9370
14205,30.0,vGenPlt,CARACOLI_I.10#9394
14206,54.0,vGenPlt,EL_PASO.10#9418
14207,82.0,vGenPlt,FUNDACION.10#9442
14208,236.0,vGenPlt,GUAYEPO.10#9466
14209,96.0,vGenPlt,LATAM_SOLAR_LA_LOMA.10#9490
14210,59.0,vGenPlt,PARQUE_SOLAR_LA_UNION.10#9514
14211,0.0,vGenPlt,TEBSA240.11#6251
14212,0.0,vGenPlt,BARRANQUILLA_3.11#6275
14213,0.0,vGenPlt,BARRANQUILLA_4.11#6299
14214,0.0,vGenPlt,CARTAGENA_1.11#6323
14215,0.0,vGenPlt,CARTAGENA_2.11#6347
14216,0.0,vGenPlt,CARTAGENA_3.11#6371
14217,0.0,vGenPlt,GECELCA_3.11#6395
14218,0.0,vGenPlt,GECELCA_32.11#6419
14219,0.0,vGenPlt,GUAJIRA_1.11#6443
14220,0.0,vGenPlt,GUAJIRA_2.11#6467
14221,0.0,vGenPlt,MERILECTRICA_1.11#6491
14222,0.0,vGenPlt,PAIPA_1.11#6515
14223,35.0,vGenPlt,PAIPA_2.11#6539
14224,35.0,vGenPlt,PAIPA_3.11#6563
14225,50.0,vGenPlt,PAIPA_4.11#6587
14226,0.0,vGenPlt,PROELECTRICA_1.11#6611
14227,0.0,vGenPlt,PROELECTRICA_2.11#6635
14228,0.0,vGenPlt,TASAJERO_1.11#6659
14229,0.0,vGenPlt,TASAJERO_2.11#6683
14230,38.0,vGenPlt,TERMOCARIBE_III_1.11#6707
14231,0.0,vGenPlt,TERMODORADA_1.11#6731
14232,0.0,vGenPlt,TERMOYOPAL_1.11#6755
14233,0.0,vGenPlt,TERMOYOPAL_2.11#6779
14234,50.0,vGenPlt,TERMOYOPAL_G3.11#6803
14235,0.0,vGenPlt,TERMOYOPAL_G4.11#6827
14236,50.0,vGenPlt,TERMOYOPAL_G5.11#6851
14237,0.0,vGenPlt,ZIPAEMG_2.11#6875
